Time Step,Load (kWh),Solar Production (kWh),Curtailment (kWh),Battery Charge (kWh),Battery Discharge (kWh),State of Charge (kWh),Lost Load (kWh)
2415,0.995,0.995,6.7379999999999995,0.0,0.0,9.852050000000014,0.0
2416,0.422,0.422,5.803999999999999,0.0,0.0,9.852050000000014,0.0
2417,0.422,0.422,3.714,0.0,0.0,9.852050000000014,0.0
2418,2.422,1.8370000000000002,0.0,0.0,0.585,9.296300000000015,0.0
2419,0.422,0.209,0.0,0.0,0.213,9.093950000000016,0.0
2420,0.495,0.0,0.0,0.0,0.495,8.623700000000015,0.0
2421,0.422,0.0,0.0,0.0,0.422,8.222800000000015,0.0
2422,0.422,0.0,0.0,0.0,0.422,7.821900000000015,0.0
2423,0.422,0.0,0.0,0.0,0.422,7.421000000000015,0.0
2424,0.322,0.0,0.0,0.0,0.322,7.115100000000015,0.0
2425,0.322,0.0,0.0,0.0,0.322,6.809200000000015,0.0
2426,0.322,0.0,0.0,0.0,0.322,6.5033000000000145,0.0
2427,0.322,0.0,0.0,0.0,0.322,6.197400000000014,0.0
2428,0.322,0.0,0.0,0.0,0.322,5.891500000000014,0.0
2429,0.322,0.0,0.0,0.0,0.322,5.585600000000014,0.0
2430,0.322,0.033,0.0,0.0,0.28900000000000003,5.311050000000014,0.0
2431,0.322,0.322,0.14,0.0,0.0,5.311050000000014,0.0
2432,0.395,0.395,2.201,0.0,0.0,5.311050000000014,0.0
2433,0.322,4.722,0.1509999999999998,4.4,0.0,9.491050000000014,0.0
2434,0.322,0.322,6.41,0.0,0.0,9.491050000000014,0.0
2435,0.322,0.322,7.707999999999999,0.0,0.0,9.491050000000014,0.0
2436,0.322,0.322,8.434000000000001,0.0,0.0,9.491050000000014,0.0
2437,0.322,0.322,8.599000000000002,0.0,0.0,9.491050000000014,0.0
2438,0.322,0.322,8.225000000000001,0.0,0.0,9.491050000000014,0.0
2439,0.995,0.995,6.627999999999999,0.0,0.0,9.491050000000014,0.0
2440,0.422,0.422,5.716000000000001,0.0,0.0,9.491050000000014,0.0
2441,0.422,4.158,0.0,3.736,0.0,13.040250000000015,0.0
2442,2.422,1.892,0.0,0.0,0.5300000000000002,12.536750000000014,0.0
2443,0.422,0.22,0.0,0.0,0.20199999999999999,12.344850000000013,0.0
2444,0.495,0.0,0.0,0.0,0.495,11.874600000000013,0.0
2445,0.422,0.0,0.0,0.0,0.422,11.473700000000013,0.0
2446,0.422,0.0,0.0,0.0,0.422,11.072800000000013,0.0
2447,0.422,0.0,0.0,0.0,0.422,10.671900000000013,0.0
2448,0.322,0.0,0.0,0.0,0.322,10.366000000000014,0.0
2449,0.322,0.0,0.0,0.0,0.322,10.060100000000014,0.0
2450,0.322,0.0,0.0,0.0,0.322,9.754200000000015,0.0
2451,0.322,0.0,0.0,0.0,0.322,9.448300000000016,0.0
2452,0.322,0.0,0.0,0.0,0.322,9.142400000000016,0.0
2453,0.322,0.0,0.0,0.0,0.322,8.836500000000017,0.0
2454,0.322,0.044,0.0,0.0,0.278,8.572400000000016,0.0
2455,0.322,0.322,0.16199999999999998,0.0,0.0,8.572400000000016,0.0
2456,0.395,0.395,2.1350000000000002,0.0,0.0,8.572400000000016,0.0
2457,0.322,0.322,4.474,0.0,0.0,8.572400000000016,0.0
2458,0.322,4.722,1.9219999999999997,4.4,0.0,12.752400000000016,0.0
2459,0.322,0.322,7.609,0.0,0.0,12.752400000000016,0.0
2460,0.322,0.322,8.335,0.0,0.0,12.752400000000016,0.0
2461,0.322,0.322,8.500000000000002,0.0,0.0,12.752400000000016,0.0
2462,0.322,4.722,3.726,4.4,0.0,16.932400000000015,0.0
2463,0.995,0.995,6.551,0.0,0.0,16.932400000000015,0.0
2464,0.422,0.422,5.6610000000000005,0.0,0.0,16.932400000000015,0.0
2465,0.422,0.422,3.703,0.0,0.0,16.932400000000015,0.0
2466,2.422,1.892,0.0,0.0,0.5300000000000002,16.428900000000016,0.0
2467,0.422,0.231,0.0,0.0,0.19099999999999998,16.247450000000015,0.0
2468,0.495,0.0,0.0,0.0,0.495,15.777200000000015,0.0
2469,0.422,0.0,0.0,0.0,0.422,15.376300000000015,0.0
2470,0.422,0.0,0.0,0.0,0.422,14.975400000000015,0.0
2471,0.422,0.0,0.0,0.0,0.422,14.574500000000015,0.0
2472,0.322,0.0,0.0,0.0,0.322,14.268600000000015,0.0
2473,0.322,0.0,0.0,0.0,0.322,13.962700000000016,0.0
2474,0.322,0.0,0.0,0.0,0.322,13.656800000000016,0.0
2475,0.322,0.0,0.0,0.0,0.322,13.350900000000017,0.0
2476,0.322,0.0,0.0,0.0,0.322,13.045000000000018,0.0
2477,0.322,0.0,0.0,0.0,0.322,12.739100000000018,0.0
2478,0.322,0.044,0.0,0.0,0.278,12.47500000000002,0.0
2479,0.322,0.322,0.173,0.0,0.0,12.47500000000002,0.0
2480,0.395,0.395,2.256,0.0,0.0,12.47500000000002,0.0
2481,0.322,0.322,4.584,0.0,0.0,12.47500000000002,0.0
2482,0.322,0.322,6.399,0.0,0.0,12.47500000000002,0.0
2483,0.322,0.322,7.6419999999999995,0.0,0.0,12.47500000000002,0.0
2484,0.322,0.322,8.346000000000002,0.0,0.0,12.47500000000002,0.0
2485,0.322,0.322,8.500000000000002,0.0,0.0,12.47500000000002,0.0
2486,0.322,0.322,8.115,0.0,0.0,12.47500000000002,0.0
2487,0.995,0.995,6.54,0.0,0.0,12.47500000000002,0.0
2488,0.422,0.422,5.672000000000001,0.0,0.0,12.47500000000002,0.0
2489,0.422,0.422,3.725,0.0,0.0,12.47500000000002,0.0
2490,2.422,1.914,0.0,0.0,0.5080000000000002,11.99240000000002,0.0
2491,0.422,0.22,0.0,0.0,0.20199999999999999,11.800500000000019,0.0
2492,0.495,0.011,0.0,0.0,0.484,11.34070000000002,0.0
2493,0.422,0.0,0.0,0.0,0.422,10.93980000000002,0.0
2494,0.422,0.0,0.0,0.0,0.422,10.53890000000002,0.0
2495,0.422,0.0,0.0,0.0,0.422,10.13800000000002,0.0
2496,0.322,0.0,0.0,0.0,0.322,9.83210000000002,0.0
2497,0.322,0.0,0.0,0.0,0.322,9.52620000000002,0.0
2498,0.322,0.0,0.0,0.0,0.322,9.220300000000021,0.0
2499,0.322,0.0,0.0,0.0,0.322,8.914400000000022,0.0
2500,0.322,0.0,0.0,0.0,0.322,8.608500000000022,0.0
2501,0.322,0.0,0.0,0.0,0.322,8.302600000000023,0.0
2502,0.322,0.066,0.0,0.0,0.256,8.059400000000023,0.0
2503,0.322,0.322,0.195,0.0,0.0,8.059400000000023,0.0
2504,0.395,0.395,2.278,0.0,0.0,8.059400000000023,0.0
2505,0.322,0.322,4.595,0.0,0.0,8.059400000000023,0.0
2506,0.322,0.322,6.388,0.0,0.0,8.059400000000023,0.0
2507,0.322,0.322,7.653,0.0,0.0,8.059400000000023,0.0
2508,0.322,0.322,8.346000000000002,0.0,0.0,8.059400000000023,0.0
2509,0.322,4.722,4.0889999999999995,4.4,0.0,12.239400000000023,0.0
2510,0.322,0.322,8.082,0.0,0.0,12.239400000000023,0.0
2511,0.995,0.995,6.474,0.0,0.0,12.239400000000023,0.0
2512,0.422,0.422,5.683000000000001,0.0,0.0,12.239400000000023,0.0
2513,0.422,0.422,3.7470000000000003,0.0,0.0,12.239400000000023,0.0
2514,2.422,1.9469999999999998,0.0,0.0,0.4750000000000003,11.788150000000023,0.0
2515,0.422,0.231,0.0,0.0,0.19099999999999998,11.606700000000023,0.0
2516,0.495,0.011,0.0,0.0,0.484,11.146900000000024,0.0
2517,0.422,0.0,0.0,0.0,0.422,10.746000000000024,0.0
2518,0.422,0.0,0.0,0.0,0.422,10.345100000000023,0.0
2519,0.422,0.0,0.0,0.0,0.422,9.944200000000023,0.0
2520,0.322,0.0,0.0,0.0,0.322,9.638300000000024,0.0
2521,0.322,0.0,0.0,0.0,0.322,9.332400000000025,0.0
2522,0.322,0.0,0.0,0.0,0.322,9.026500000000025,0.0
2523,0.322,0.0,0.0,0.0,0.322,8.720600000000026,0.0
2524,0.322,0.0,0.0,0.0,0.322,8.414700000000026,0.0
2525,0.322,0.0,0.0,0.0,0.322,8.108800000000027,0.0
2526,0.322,0.088,0.0,0.0,0.234,7.886500000000027,0.0
2527,0.322,0.322,0.22800000000000004,0.0,0.0,7.886500000000027,0.0
2528,0.395,0.395,2.267,0.0,0.0,7.886500000000027,0.0
2529,0.322,0.322,4.518,0.0,0.0,7.886500000000027,0.0
2530,0.322,4.722,1.866999999999999,4.4,0.0,12.066500000000026,0.0
2531,0.322,0.322,7.465999999999999,0.0,0.0,12.066500000000026,0.0
2532,0.322,4.722,3.714999999999999,4.4,0.0,16.246500000000026,0.0
2533,0.322,4.062526315789447,4.495473684210553,3.7405263157894475,0.0,19.8,0.0
2534,0.322,0.322,7.839999999999999,0.0,0.0,19.8,0.0
2535,0.995,0.995,6.243,0.0,0.0,19.8,0.0
2536,0.422,0.422,5.375000000000001,0.0,0.0,19.8,0.0
2537,0.422,0.422,3.4829999999999997,0.0,0.0,19.8,0.0
2538,2.422,1.8150000000000002,0.0,0.0,0.607,19.22335,0.0
2539,0.422,0.275,0.0,0.0,0.14699999999999996,19.0837,0.0
2540,0.495,0.022,0.0,0.0,0.473,18.63435,0.0
2541,0.422,0.0,0.0,0.0,0.422,18.23345,0.0
2542,0.422,0.0,0.0,0.0,0.422,17.83255,0.0
2543,0.422,0.0,0.0,0.0,0.422,17.43165,0.0
2544,0.322,0.0,0.0,0.0,0.322,17.12575,0.0
2545,0.322,0.0,0.0,0.0,0.322,16.81985,0.0
2546,0.322,0.0,0.0,0.0,0.322,16.513949999999998,0.0
2547,0.322,0.0,0.0,0.0,0.322,16.208049999999997,0.0
2548,0.322,0.0,0.0,0.0,0.322,15.902149999999997,0.0
2549,0.322,0.0,0.0,0.0,0.322,15.596249999999998,0.0
2550,0.322,0.09899999999999999,0.0,0.0,0.22300000000000003,15.384399999999998,0.0
2551,0.322,0.322,0.23899999999999993,0.0,0.0,15.384399999999998,0.0
2552,0.395,0.395,2.1350000000000002,0.0,0.0,15.384399999999998,0.0
2553,0.322,0.5700000000000035,4.082999999999996,0.24800000000000355,0.0,15.620000000000001,0.0
2554,0.322,4.722,1.690999999999999,4.4,0.0,19.8,0.0
2555,0.322,0.322,7.355999999999999,0.0,0.0,19.8,0.0
2556,0.322,0.322,8.06,0.0,0.0,19.8,0.0
2557,0.322,0.322,8.225000000000001,0.0,0.0,19.8,0.0
2558,0.322,0.322,7.873,0.0,0.0,19.8,0.0
2559,0.995,0.995,6.309,0.0,0.0,19.8,0.0
2560,0.422,0.422,5.474000000000001,0.0,0.0,19.8,0.0
2561,0.422,0.422,3.5819999999999994,0.0,0.0,19.8,0.0
2562,2.422,1.87,0.0,0.0,0.552,19.2756,0.0
2563,0.422,0.286,0.0,0.0,0.136,19.1464,0.0
2564,0.495,0.033,0.0,0.0,0.46199999999999997,18.7075,0.0
2565,0.422,0.0,0.0,0.0,0.422,18.3066,0.0
2566,0.422,0.0,0.0,0.0,0.422,17.9057,0.0
2567,0.422,0.0,0.0,0.0,0.422,17.5048,0.0
2568,0.322,0.0,0.0,0.0,0.322,17.1989,0.0
2569,0.322,0.0,0.0,0.0,0.322,16.892999999999997,0.0
2570,0.322,0.0,0.0,0.0,0.322,16.587099999999996,0.0
2571,0.322,0.0,0.0,0.0,0.322,16.281199999999995,0.0
2572,0.322,0.0,0.0,0.0,0.322,15.975299999999995,0.0
2573,0.322,0.0,0.0,0.0,0.322,15.669399999999996,0.0
2574,0.322,0.121,0.0,0.0,0.201,15.478449999999995,0.0
2575,0.322,0.462,0.0,0.14,0.0,15.611449999999994,0.0
2576,0.395,0.395,0.54,0.0,0.0,15.611449999999994,0.0
2577,0.322,1.9249999999999998,0.0,1.6029999999999998,0.0,17.134299999999993,0.0
2578,0.322,0.322,4.639,0.0,0.0,17.134299999999993,0.0
2579,0.322,0.322,6.41,0.0,0.0,17.134299999999993,0.0
2580,0.322,0.322,7.037,0.0,0.0,17.134299999999993,0.0
2581,0.322,0.322,6.938000000000001,0.0,0.0,17.134299999999993,0.0
2582,0.322,0.322,6.465,0.0,0.0,17.134299999999993,0.0
2583,0.995,0.995,5.11,0.0,0.0,17.134299999999993,0.0
2584,0.422,0.422,4.253,0.0,0.0,17.134299999999993,0.0
2585,0.422,0.422,2.7129999999999996,0.0,0.0,17.134299999999993,0.0
2586,2.422,1.375,0.0,0.0,1.0470000000000002,16.139649999999993,0.0
2587,0.422,0.32999999999999996,0.0,0.0,0.09200000000000003,16.052249999999994,0.0
2588,0.495,0.011,0.0,0.0,0.484,15.592449999999994,0.0
2589,0.422,0.0,0.0,0.0,0.422,15.191549999999994,0.0
2590,0.422,0.0,0.0,0.0,0.422,14.790649999999994,0.0
2591,0.422,0.0,0.0,0.0,0.422,14.389749999999994,0.0
2592,0.322,0.0,0.0,0.0,0.322,14.083849999999995,0.0
2593,0.322,0.0,0.0,0.0,0.322,13.777949999999995,0.0
2594,0.322,0.0,0.0,0.0,0.322,13.472049999999996,0.0
2595,0.322,0.0,0.0,0.0,0.322,13.166149999999996,0.0
2596,0.322,0.0,0.0,0.0,0.322,12.860249999999997,0.0
2597,0.322,0.0,0.0,0.0,0.322,12.554349999999998,0.0
2598,0.322,0.055,0.0,0.0,0.267,12.300699999999997,0.0
2599,0.322,0.322,0.14,0.0,0.0,12.300699999999997,0.0
2600,0.395,0.395,1.09,0.0,0.0,12.300699999999997,0.0
2601,0.322,0.322,2.5380000000000003,0.0,0.0,12.300699999999997,0.0
2602,0.322,0.322,4.023000000000001,0.0,0.0,12.300699999999997,0.0
2603,0.322,4.722,1.0750000000000002,4.4,0.0,16.4807,0.0
2604,0.322,0.322,6.696,0.0,0.0,16.4807,0.0
2605,0.322,0.322,7.2459999999999996,0.0,0.0,16.4807,0.0
2606,0.322,0.322,7.07,0.0,0.0,16.4807,0.0
2607,0.995,0.995,5.737,0.0,0.0,16.4807,0.0
2608,0.422,0.422,5.056,0.0,0.0,16.4807,0.0
2609,0.422,0.422,3.2520000000000002,0.0,0.0,16.4807,0.0
2610,2.422,1.705,0.0,0.0,0.7170000000000001,15.799549999999998,0.0
2611,0.422,0.374,0.0,0.0,0.04799999999999999,15.753949999999998,0.0
2612,0.495,0.055,0.0,0.0,0.44,15.335949999999999,0.0
2613,0.422,0.0,0.0,0.0,0.422,14.935049999999999,0.0
2614,0.422,0.0,0.0,0.0,0.422,14.534149999999999,0.0
2615,0.422,0.0,0.0,0.0,0.422,14.133249999999999,0.0
2616,0.322,0.0,0.0,0.0,0.322,13.82735,0.0
2617,0.322,0.0,0.0,0.0,0.322,13.52145,0.0
2618,0.322,0.0,0.0,0.0,0.322,13.21555,0.0
2619,0.322,0.0,0.0,0.0,0.322,12.909650000000001,0.0
2620,0.322,0.0,0.0,0.0,0.322,12.603750000000002,0.0
2621,0.322,0.0,0.0,0.0,0.322,12.297850000000002,0.0
2622,0.322,0.16499999999999998,0.0,0.0,0.15700000000000003,12.148700000000002,0.0
2623,0.322,0.322,0.34900000000000003,0.0,0.0,12.148700000000002,0.0
2624,0.395,0.395,2.102,0.0,0.0,12.148700000000002,0.0
2625,0.322,0.322,4.188,0.0,0.0,12.148700000000002,0.0
2626,0.322,0.322,5.739000000000001,0.0,0.0,12.148700000000002,0.0
2627,0.322,0.322,6.674,0.0,0.0,12.148700000000002,0.0
2628,0.322,0.322,7.0040000000000004,0.0,0.0,12.148700000000002,0.0
2629,0.322,0.322,5.750000000000001,0.0,0.0,12.148700000000002,0.0
2630,0.322,3.608,0.0,3.286,0.0,15.270400000000002,0.0
2631,0.995,0.995,1.1059999999999999,0.0,0.0,15.270400000000002,0.0
2632,0.422,1.4300000000000002,0.0,1.0080000000000002,0.0,16.228,0.0
2633,0.422,0.422,0.425,0.0,0.0,16.228,0.0
2634,2.422,0.528,0.0,0.0,1.8940000000000001,14.428700000000001,0.0
2635,0.422,0.19799999999999998,0.0,0.0,0.224,14.215900000000001,0.0
2636,0.495,0.022,0.0,0.0,0.473,13.76655,0.0
2637,0.422,0.0,0.0,0.0,0.422,13.36565,0.0
2638,0.422,0.0,0.0,0.0,0.422,12.96475,0.0
2639,0.422,0.0,0.0,0.0,0.422,12.56385,0.0
2640,0.322,0.0,0.0,0.0,0.322,12.257950000000001,0.0
2641,0.322,0.0,0.0,0.0,0.322,11.952050000000002,0.0
2642,0.322,0.0,0.0,0.0,0.322,11.646150000000002,0.0
2643,0.322,0.0,0.0,0.0,0.322,11.340250000000003,0.0
2644,0.322,0.0,0.0,0.0,0.322,11.034350000000003,0.0
2645,0.322,0.0,0.0,0.0,0.322,10.728450000000004,0.0
2646,0.322,0.0,0.0,0.0,0.322,10.422550000000005,0.0
2647,0.322,0.066,0.0,0.0,0.256,10.179350000000005,0.0
2648,0.395,0.187,0.0,0.0,0.20800000000000002,9.981750000000005,0.0
2649,0.322,0.322,0.02999999999999997,0.0,0.0,9.981750000000005,0.0
2650,0.322,0.322,0.23899999999999993,0.0,0.0,9.981750000000005,0.0
2651,0.322,0.322,0.294,0.0,0.0,9.981750000000005,0.0
2652,0.322,0.322,0.558,0.0,0.0,9.981750000000005,0.0
2653,0.322,1.21,0.0,0.8879999999999999,0.0,10.825350000000006,0.0
2654,0.322,1.144,0.0,0.8219999999999998,0.0,11.606250000000005,0.0
2655,0.995,0.913,0.0,0.0,0.08199999999999996,11.528350000000005,0.0
2656,0.422,0.422,0.414,0.0,0.0,11.528350000000005,0.0
2657,0.422,0.638,0.0,0.21600000000000003,0.0,11.733550000000005,0.0
2658,2.422,0.484,0.0,0.0,1.9380000000000002,9.892450000000004,0.0
2659,0.422,0.242,0.0,0.0,0.18,9.721450000000004,0.0
2660,0.495,0.022,0.0,0.0,0.473,9.272100000000004,0.0
2661,0.422,0.0,0.0,0.0,0.422,8.871200000000004,0.0
2662,0.422,0.0,0.0,0.0,0.422,8.470300000000003,0.0
2663,0.422,0.0,0.0,0.0,0.422,8.069400000000003,0.0
2664,0.322,0.0,0.0,0.0,0.322,7.763500000000003,0.0
2665,0.322,0.0,0.0,0.0,0.322,7.457600000000003,0.0
2666,0.322,0.0,0.0,0.0,0.322,7.151700000000003,0.0
2667,0.322,0.0,0.0,0.0,0.322,6.845800000000002,0.0
2668,0.322,0.0,0.0,0.0,0.322,6.539900000000002,0.0
2669,0.322,0.0,0.0,0.0,0.322,6.234000000000002,0.0
2670,0.322,0.121,0.0,0.0,0.201,6.043050000000002,0.0
2671,0.322,0.322,0.283,0.0,0.0,6.043050000000002,0.0
2672,0.395,0.395,1.75,0.0,0.0,6.043050000000002,0.0
2673,0.322,0.322,3.825,0.0,0.0,6.043050000000002,0.0
2674,0.322,4.722,1.0199999999999996,4.4,0.0,10.22305,0.0
2675,0.322,0.322,6.3549999999999995,0.0,0.0,10.22305,0.0
2676,0.322,0.322,7.07,0.0,0.0,10.22305,0.0
2677,0.322,0.322,7.499,0.0,0.0,10.22305,0.0
2678,0.322,0.322,7.278999999999999,0.0,0.0,10.22305,0.0
2679,0.995,5.3950000000000005,1.4139999999999997,4.4,0.0,14.40305,0.0
2680,0.422,0.422,5.056,0.0,0.0,14.40305,0.0
2681,0.422,0.422,3.307,0.0,0.0,14.40305,0.0
2682,2.422,1.804,0.0,0.0,0.6180000000000001,13.81595,0.0
2683,0.422,0.363,0.0,0.0,0.059,13.7599,0.0
2684,0.495,0.09899999999999999,0.0,0.0,0.396,13.3837,0.0
2685,0.422,0.0,0.0,0.0,0.422,12.9828,0.0
2686,0.422,0.0,0.0,0.0,0.422,12.5819,0.0
2687,0.422,0.0,0.0,0.0,0.422,12.181,0.0
2688,0.322,0.0,0.0,0.0,0.322,11.8751,0.0
2689,0.322,0.0,0.0,0.0,0.322,11.5692,0.0
2690,0.322,0.0,0.0,0.0,0.322,11.263300000000001,0.0
2691,0.322,0.0,0.0,0.0,0.322,10.957400000000002,0.0
2692,0.322,0.0,0.0,0.0,0.322,10.651500000000002,0.0
2693,0.322,0.0,0.0,0.0,0.322,10.345600000000003,0.0
2694,0.322,0.176,0.0,0.0,0.14600000000000002,10.206900000000003,0.0
2695,0.322,0.322,0.34900000000000003,0.0,0.0,10.206900000000003,0.0
2696,0.395,0.395,2.2119999999999997,0.0,0.0,10.206900000000003,0.0
2697,0.322,0.322,4.319999999999999,0.0,0.0,10.206900000000003,0.0
2698,0.322,0.322,5.959,0.0,0.0,10.206900000000003,0.0
2699,0.322,0.322,7.114000000000001,0.0,0.0,10.206900000000003,0.0
2700,0.322,0.322,7.7410000000000005,0.0,0.0,10.206900000000003,0.0
2701,0.322,0.322,7.839999999999999,0.0,0.0,10.206900000000003,0.0
2702,0.322,0.322,7.476999999999999,0.0,0.0,10.206900000000003,0.0
2703,0.995,0.995,5.935,0.0,0.0,10.206900000000003,0.0
2704,0.422,0.422,5.1770000000000005,0.0,0.0,10.206900000000003,0.0
2705,0.422,0.422,3.4169999999999994,0.0,0.0,10.206900000000003,0.0
2706,2.422,1.87,0.0,0.0,0.552,9.682500000000003,0.0
2707,0.422,0.34099999999999997,0.0,0.0,0.08100000000000002,9.605550000000003,0.0
2708,0.495,0.11,0.0,0.0,0.385,9.239800000000002,0.0
2709,0.422,0.0,0.0,0.0,0.422,8.838900000000002,0.0
2710,0.422,0.0,0.0,0.0,0.422,8.438000000000002,0.0
2711,0.422,0.0,0.0,0.0,0.422,8.037100000000002,0.0
2712,0.322,0.0,0.0,0.0,0.322,7.731200000000002,0.0
2713,0.322,0.0,0.0,0.0,0.322,7.425300000000002,0.0
2714,0.322,0.0,0.0,0.0,0.322,7.1194000000000015,0.0
2715,0.322,0.0,0.0,0.0,0.322,6.813500000000001,0.0
2716,0.322,0.0,0.0,0.0,0.322,6.507600000000001,0.0
2717,0.322,0.0,0.0,0.0,0.322,6.201700000000001,0.0
2718,0.322,0.19799999999999998,0.0,0.0,0.12400000000000003,6.083900000000001,0.0
2719,0.322,0.322,0.37100000000000005,0.0,0.0,6.083900000000001,0.0
2720,0.395,0.395,2.1790000000000003,0.0,0.0,6.083900000000001,0.0
2721,0.322,0.7379999999999981,3.9150000000000014,0.41599999999999815,0.0,6.479099999999999,0.0
2722,0.322,0.322,6.069,0.0,0.0,6.479099999999999,0.0
2723,0.322,0.322,7.311999999999999,0.0,0.0,6.479099999999999,0.0
2724,0.322,0.322,7.960999999999999,0.0,0.0,6.479099999999999,0.0
2725,0.322,0.322,8.038,0.0,0.0,6.479099999999999,0.0
2726,0.322,0.322,7.62,0.0,0.0,6.479099999999999,0.0
2727,0.995,0.995,5.968,0.0,0.0,6.479099999999999,0.0
2728,0.422,4.822,0.6890000000000001,4.4,0.0,10.659099999999999,0.0
2729,0.422,0.422,3.3839999999999995,0.0,0.0,10.659099999999999,0.0
2730,2.422,1.804,0.0,0.0,0.6180000000000001,10.072,0.0
2731,0.422,0.407,0.0,0.0,0.015000000000000013,10.057749999999999,0.0
2732,0.495,0.121,0.0,0.0,0.374,9.702449999999999,0.0
2733,0.422,0.0,0.0,0.0,0.422,9.301549999999999,0.0
2734,0.422,0.0,0.0,0.0,0.422,8.900649999999999,0.0
2735,0.422,0.0,0.0,0.0,0.422,8.499749999999999,0.0
2736,0.322,0.0,0.0,0.0,0.322,8.19385,0.0
2737,0.322,0.0,0.0,0.0,0.322,7.887949999999999,0.0
2738,0.322,0.0,0.0,0.0,0.322,7.582049999999999,0.0
2739,0.322,0.0,0.0,0.0,0.322,7.276149999999999,0.0
2740,0.322,0.0,0.0,0.0,0.322,6.970249999999998,0.0
2741,0.322,0.0,0.0,0.0,0.322,6.664349999999998,0.0
2742,0.322,0.19799999999999998,0.0,0.0,0.12400000000000003,6.546549999999998,0.0
2743,0.322,0.322,0.38199999999999995,0.0,0.0,6.546549999999998,0.0
2744,0.395,0.395,1.6179999999999999,0.0,0.0,6.546549999999998,0.0
2745,0.322,3.6740000000000004,0.0,3.3520000000000003,0.0,9.730949999999998,0.0
2746,0.322,0.322,4.65,0.0,0.0,9.730949999999998,0.0
2747,0.322,0.322,5.497,0.0,0.0,9.730949999999998,0.0
2748,0.322,0.322,5.914999999999999,0.0,0.0,9.730949999999998,0.0
2749,0.322,0.322,5.97,0.0,0.0,9.730949999999998,0.0
2750,0.322,0.322,5.739000000000001,0.0,0.0,9.730949999999998,0.0
2751,0.995,0.995,4.395,0.0,0.0,9.730949999999998,0.0
2752,0.422,0.422,3.9230000000000005,0.0,0.0,9.730949999999998,0.0
2753,0.422,0.422,2.4819999999999998,0.0,0.0,9.730949999999998,0.0
2754,2.422,1.3199999999999998,0.0,0.0,1.1020000000000003,8.684049999999997,0.0
2755,0.422,0.422,0.018000000000000016,0.0,0.0,8.684049999999997,0.0
2756,0.495,0.088,0.0,0.0,0.40700000000000003,8.297399999999998,0.0
2757,0.422,0.0,0.0,0.0,0.422,7.896499999999998,0.0
2758,0.422,0.0,0.0,0.0,0.422,7.495599999999998,0.0
2759,0.422,0.0,0.0,0.0,0.422,7.094699999999998,0.0
2760,0.322,0.0,0.0,0.0,0.322,6.7887999999999975,0.0
2761,0.322,0.0,0.0,0.0,0.322,6.482899999999997,0.0
2762,0.322,0.0,0.0,0.0,0.322,6.176999999999997,0.0
2763,0.322,0.0,0.0,0.0,0.322,5.871099999999997,0.0
2764,0.322,0.0,0.0,0.0,0.322,5.565199999999996,0.0
2765,0.322,0.0,0.0,0.0,0.322,5.259299999999996,0.0
2766,0.322,0.22,0.0,0.0,0.10200000000000001,5.162399999999996,0.0
2767,0.322,0.322,0.40399999999999997,0.0,0.0,5.162399999999996,0.0
2768,0.395,0.395,1.8489999999999998,0.0,0.0,5.162399999999996,0.0
2769,0.322,0.322,3.7809999999999997,0.0,0.0,5.162399999999996,0.0
2770,0.322,4.722,1.0199999999999996,4.4,0.0,9.342399999999996,0.0
2771,0.322,0.322,6.542,0.0,0.0,9.342399999999996,0.0
2772,0.322,0.322,7.147,0.0,0.0,9.342399999999996,0.0
2773,0.322,0.322,7.334,0.0,0.0,9.342399999999996,0.0
2774,0.322,4.722,2.659,4.4,0.0,13.522399999999996,0.0
2775,0.995,0.995,5.561,0.0,0.0,13.522399999999996,0.0
2776,0.422,0.422,4.836,0.0,0.0,13.522399999999996,0.0
2777,0.422,0.422,3.142,0.0,0.0,13.522399999999996,0.0
2778,2.422,1.749,0.0,0.0,0.673,12.883049999999995,0.0
2779,0.422,0.422,0.029000000000000026,0.0,0.0,12.883049999999995,0.0
2780,0.495,0.143,0.0,0.0,0.352,12.548649999999995,0.0
2781,0.422,0.0,0.0,0.0,0.422,12.147749999999995,0.0
2782,0.422,0.0,0.0,0.0,0.422,11.746849999999995,0.0
2783,0.422,0.0,0.0,0.0,0.422,11.345949999999995,0.0
2784,0.322,0.0,0.0,0.0,0.322,11.040049999999995,0.0
2785,0.322,0.0,0.0,0.0,0.322,10.734149999999996,0.0
2786,0.322,0.0,0.0,0.0,0.322,10.428249999999997,0.0
2787,0.322,0.0,0.0,0.0,0.322,10.122349999999997,0.0
2788,0.322,0.0,0.0,0.0,0.322,9.816449999999998,0.0
2789,0.322,0.0,0.0,0.0,0.322,9.510549999999999,0.0
2790,0.322,0.242,0.0,0.0,0.08000000000000002,9.434549999999998,0.0
2791,0.322,0.322,0.4150000000000001,0.0,0.0,9.434549999999998,0.0
2792,0.395,0.395,1.7389999999999999,0.0,0.0,9.434549999999998,0.0
2793,0.322,0.322,3.5829999999999997,0.0,0.0,9.434549999999998,0.0
2794,0.322,0.322,5.376,0.0,0.0,9.434549999999998,0.0
2795,0.322,0.322,6.63,0.0,0.0,9.434549999999998,0.0
2796,0.322,0.322,7.355999999999999,0.0,0.0,9.434549999999998,0.0
2797,0.322,0.322,7.51,0.0,0.0,9.434549999999998,0.0
